article,disgust,anger,sadness,joy,fear
http://www.metrolyrics.com/boots-and-blood-five-finger-death-punch-ml-video-ov0.html,0.279588,0.753027,0.175171,0.018532,0.104374
http://www.metrolyrics.com/indifference-lyrics-pearl-jam.html,0.034833,0.540986,0.318939,0.033491,0.41274
http://www.metrolyrics.com/other-side-of-the-river-lyrics-life-of-agony.html,0.026834,0.069782,0.5792,0.05838,0.495832
http://www.metrolyrics.com/bee-gees-lyrics.html,0.014602,0.024212,0.23346,0.613227,0.016006
http://www.metrolyrics.com/two-ladies-lyrics-cabaret.html,0.141293,0.051992,0.085645,0.503702,0.055815
http://www.metrolyrics.com/ill-wait-lyrics-van-halen.html,0.024018,0.071751,0.195389,0.722894,0.01162
http://www.metrolyrics.com/linger-lyrics-cranberries.html,0.277894,0.577603,0.392812,0.031134,0.067762
http://www.metrolyrics.com/together-lyrics-calvin-harris.html,0.005328,0.070056,0.115033,0.758492,0.084587
http://www.metrolyrics.com/mary-janes-last-dance-lyrics-tom-petty.html,0.019569,0.234494,0.574861,0.229467,0.128691
http://www.metrolyrics.com/in-case-you-didnt-know-lyrics-brett-young.html,0.044277,0.100182,0.489615,0.344544,0.144972
http://www.metrolyrics.com/my-name-is-victory-lyrics-jonathan-nelson.html,0.04749,0.094118,0.081137,0.722777,0.074557
http://www.metrolyrics.com/in-my-life-lyrics-les-miserables.html,0.05559,0.07287,0.568415,0.632813,0.077289
http://www.metrolyrics.com/despacito-lyrics-luis-fonsi.html,0.040638,0.071346,0.516296,0.653152,0.030768
http://www.metrolyrics.com/whisky-in-the-jar-lyrics-dubliners.html,0.091052,0.615182,0.298747,0.177329,0.077249
http://www.metrolyrics.com/bonnie-banks-o-loch-lomond-lyrics-celtic-folk.html,0.065001,0.048959,0.553286,0.683022,0.135507
http://www.metrolyrics.com/runnin-lose-it-all-lyrics-beyonce.html,0.053279,0.152718,0.718491,0.052605,0.4925
http://www.metrolyrics.com/side-to-side-lyrics-ariana-grande.html,0.012067,0.269339,0.051544,0.28339,0.047479
http://www.metrolyrics.com/no-longer-slaves-lyrics-bethel-music.html,0.001193,0.002202,0.015704,0.086112,0.920438
http://www.metrolyrics.com/somebody-that-i-used-to-know-lyrics-gotye.html,0.167397,0.02129,0.746856,0.098742,0.136023
http://www.metrolyrics.com/tell-me-lyrics-groove-theory.html,0.01262,0.154063,0.237738,0.596589,0.067787
http://www.metrolyrics.com/wandering-child-lyrics-phantom-of-the-opera.html,0.067355,0.126312,0.184164,0.605736,0.099599
http://www.metrolyrics.com/news-story-3-songs-that-just-make-you-wanna-have-fun.html,0.021854,0.072803,0.541016,0.649324,0.444473
http://www.metrolyrics.com/hello-lyrics-adele.html,0.01855,0.07754,0.764803,0.018097,0.24536
http://www.metrolyrics.com/kyrie-eleison-lyrics-mr-mister.html,0.002609,0.056923,0.578627,0.178269,0.354692
http://www.metrolyrics.com/four-five-seconds-lyrics-rihanna.html,0.208363,0.548435,0.268157,0.054888,0.303418
http://www.metrolyrics.com/butterfly-fly-away-lyrics-hannah-montana.html,0.025947,0.056813,0.068533,0.549493,0.387618
http://www.metrolyrics.com/deep-in-love-with-you-lyrics-michael-w-smith.html,0.004078,0.157798,0.171662,0.690453,0.017445
http://www.metrolyrics.com/team-rockets-motto-lyrics-pokemon.html,0.137829,0.100947,0.128303,0.586551,0.104779
http://www.metrolyrics.com/where-is-love-lyrics-oliver.html,0.090957,0.104826,0.116723,0.666837,0.141731
http://www.metrolyrics.com/malevo-lyrics-romeo-santos.html,0.047528,0.549482,0.070712,0.65451,0.042265
http://www.metrolyrics.com/im-still-standing-lyrics-elton-john.html,0.045333,0.235051,0.459983,0.322353,0.115767
http://www.metrolyrics.com/ten-mile-stilts-lyrics-wailin-jennys.html,0.00156,0.086853,0.257764,0.669264,0.017106
http://www.metrolyrics.com/ho-hey-lyrics-the-lumineers.html,0.001171,0.027728,0.077885,0.563937,0.06688
http://www.metrolyrics.com/pimp-lyrics-50-cent.html,0.308308,0.601542,0.38136,0.015028,0.054886
http://www.metrolyrics.com/my-prerogative-lyrics-britney-spears.html,0.118473,0.564028,0.492764,0.11042,0.231495
http://www.metrolyrics.com/broken-lyrics-lifehouse.html,0.00075,0.031649,0.88274,0.018318,0.196978
http://www.metrolyrics.com/oceans-lyrics-misterwives.html,0.0602,0.033243,0.018105,0.895353,0.012937
http://www.metrolyrics.com/little-bitty-lyrics-alan-jackson.html,0.012819,0.020773,0.15483,0.77344,0.056687
http://www.metrolyrics.com/blame-canada-lyrics-south-park.html,0.548284,0.591587,0.279289,0.035226,0.069025
http://www.metrolyrics.com/reach-out-lyrics-iron-maiden.html,0.179673,0.292971,0.287505,0.385945,0.040857
http://www.metrolyrics.com/beauty-and-the-beast-lyrics-disney.html,0.035707,0.084905,0.113765,0.564304,0.293421
http://www.metrolyrics.com/dont-look-back-in-anger-lyrics-oasis.html,0.035067,0.375587,0.271999,0.352267,0.153489
http://www.metrolyrics.com/goodnight-my-angel-lullaby-lyrics-billy-joel.html,0.001756,0.007326,0.28201,0.617096,0.130335
http://www.metrolyrics.com/purple-pills-lyrics-d12.html,0.566475,0.645108,0.235971,0.077327,0.492404
http://www.metrolyrics.com/aint-no-mountain-high-enough-lyrics-marvin-gaye.html,0.013049,0.059021,0.121661,0.747736,0.096209
http://www.metrolyrics.com/how-your-love-makes-me-feel-lyrics-diamond-rio.html,0.018333,0.033853,0.608014,0.330265,0.079962
http://www.metrolyrics.com/ive-been-lonely-too-long-lyrics-the-rascals.html,0.021315,0.036943,0.739906,0.093796,0.087067
http://www.metrolyrics.com/thanks-god-i-got-her-lyrics-jonny-diaz.html,0.01261,0.060009,0.623759,0.330467,0.076509
http://www.metrolyrics.com/de-rodillas-te-pido-lyrics-alegres-de-la-sierra.html,0.030281,0.062502,0.058432,0.674693,0.036483
http://www.metrolyrics.com/harvest-moon-lyrics-poolside.html,0.018263,0.009464,0.111632,0.807086,0.073255
http://www.metrolyrics.com/what-is-love-lyrics-haddaway.html,0.015666,0.032312,0.057885,0.76234,0.027501
http://www.metrolyrics.com/little-deuce-coupe-lyrics-beach-boys.html,0.002682,0.151884,0.448238,0.024088,0.205514
http://www.metrolyrics.com/mase-feel-so-good-mase-ml-video-xqy.html,0.039209,0.15577,0.001809,0.831642,0.000229
http://www.metrolyrics.com/with-a-little-luck-lyrics-wings.html,0.041895,0.531631,0.009291,0.4908,0.011364
http://www.metrolyrics.com/cold-beer-lyrics-colt-ford.html,0.128378,0.152207,0.236606,0.604993,0.138002
http://www.metrolyrics.com/more-than-this-lyrics-roxy-music.html,0.012974,0.123107,0.060991,0.75126,0.060718
http://www.metrolyrics.com/award-tour-lyrics-a-tribe-called-quest.html,0.109168,0.433497,0.050363,0.503564,0.00346
http://www.metrolyrics.com/delima-lyrics-nelly.html,0.064543,0.548926,0.411965,0.141787,0.111553
http://www.metrolyrics.com/imagination-lyrics-shawn-mendes.html,0.036657,0.078928,0.344444,0.454796,0.223725
http://www.metrolyrics.com/everything-lyrics-michael-buble.html,0.033505,0.067675,0.131871,0.782605,0.009075
http://www.metrolyrics.com/red-river-valley-lyrics-marty-robbins.html,0.009169,0.014491,0.048145,0.917189,0.018212
http://www.metrolyrics.com/mama-lyrics-jonas-blue.html,0.017965,0.542102,0.239738,0.262031,0.146406
http://www.metrolyrics.com/i-dreamed-i-saw-america-on-her-knees-lyrics-porter-wagoner.html,0.021263,0.012632,0.244144,0.564019,0.246093
http://www.metrolyrics.com/pussy-nigga-lyrics-nicki-minaj.html,0.380585,0.667108,0.186837,0.031692,0.035667
http://www.metrolyrics.com/ok-lyrics-iyaz.html,0.019732,0.238934,0.665909,0.009222,0.317152
http://www.metrolyrics.com/neva-get-enuf-lyrics-3lw.html,0.0049,0.427547,0.27723,0.392198,0.060895
http://www.metrolyrics.com/ends-of-the-earth-lyrics-lord-huron.html,0.004359,0.083819,0.447049,0.340214,0.264684
http://www.metrolyrics.com/baby-hold-on-to-me-lyrics-gerald-levert.html,0.000138,0.005863,0.018646,0.150949,0.009811
http://www.metrolyrics.com/play-that-song-lyrics-train.html,0.036399,0.188886,0.053137,0.735649,0.033732
http://www.metrolyrics.com/semicharmed-life-lyrics-third-eye-blind.html,0.052551,0.298396,0.501649,0.090596,0.374
http://www.metrolyrics.com/bust-a-move-lyrics-young-mc.html,0.106407,0.232593,0.076911,0.639983,0.025695
http://www.metrolyrics.com/across-110th-street-lyrics-bobby-womack.html,0.122602,0.442947,0.405671,0.155037,0.158118
http://www.metrolyrics.com/youve-got-a-way-lyrics-shania-twain.html,0.012033,0.094498,0.143006,0.754669,0.020237
http://www.metrolyrics.com/love-of-my-life-lyrics-queen.html,0.028669,0.01559,0.496105,0.462432,0.037433
http://www.metrolyrics.com/closer-lyrics-neyo.html,0.045394,0.170337,0.557359,0.002275,0.512001
http://www.metrolyrics.com/i-dont-want-to-know-lyrics-mario.html,0.020643,0.213613,0.630198,0.038296,0.336468
http://www.metrolyrics.com/janis-joplin-lyrics.html,0.011659,0.033861,0.075568,0.782868,0.005699
http://www.metrolyrics.com/you-are-so-good-to-me-lyrics-third-day.html,0.000906,0.001663,0.226514,0.770086,0.0019
http://www.metrolyrics.com/florida-georgia-line-lyrics.html,0.054808,0.095242,0.011543,0.860427,0.001708
http://www.metrolyrics.com/a-rose-is-still-a-rose-lyrics-aretha-franklin.html,0.033303,0.14224,0.202263,0.619611,0.071931
http://www.metrolyrics.com/hypnotize-lyrics-system-of-a-down.html,0.199933,0.169487,0.618794,0.195125,0.61049
http://www.metrolyrics.com/dont-stop-living-in-the-red-lyrics-andrew-wk.html,0.109134,0.065082,0.124429,0.663289,0.030039
http://www.metrolyrics.com/aim-high-lyrics-john-legend.html,0.059489,0.144787,0.38362,0.3834,0.187972
http://www.metrolyrics.com/all-my-friends-lyrics-lcd-soundsystem.html,0.070436,0.541743,0.426059,0.0125,0.322849
http://www.metrolyrics.com/roar-lyrics-katy-perry.html,0.05243,0.161708,0.112852,0.468542,0.595227
http://www.metrolyrics.com/blame-gorgon-city-remix-lyrics-zeds-dead.html,0.042249,0.101986,0.468852,0.417763,0.058456
http://www.metrolyrics.com/willin-lyrics-the-byrds.html,0.069287,0.262986,0.213261,0.465243,0.152515
http://www.metrolyrics.com/the-nights-lyrics-avicii.html,0.044085,0.088015,0.285232,0.275637,0.493908
http://www.metrolyrics.com/slut-like-you-lyrics-pink.html,0.169799,0.591616,0.530408,0.545352,0.033168
http://www.metrolyrics.com/no-pressure-lyrics-elevation-youth.html,0.002018,0.002032,0.012367,0.929357,0.065855
http://www.metrolyrics.com/say-so-lyrics-israel.html,0.160313,0.100355,0.188348,0.5407,0.099586
http://www.metrolyrics.com/pretty-thoughts-lyrics-alina-baraz.html,0.060433,0.101924,0.49204,0.616364,0.470809
http://www.metrolyrics.com/optimistic-lyrics-sounds-of-blackness.html,0.006471,0.047188,0.150756,0.786807,0.021341
http://www.metrolyrics.com/piece-by-piece-lyrics-kelly-clarkson.html,0.128877,0.301621,0.327612,0.353446,0.069344
http://www.metrolyrics.com/untouchable-lyrics-taylor-swift.html,0.094027,0.248368,0.109987,0.574648,0.074862
http://www.metrolyrics.com/forty-miles-from-poplar-bluff-lyrics-dolly-parton.html,0.002545,0.018455,0.15291,0.797569,0.005662
http://www.metrolyrics.com/enchanted-lyrics-taylor-swift.html,0.041049,0.140012,0.598405,0.202046,0.218575
http://www.metrolyrics.com/lets-go-get-stoned-lyrics-sublime.html,0.529099,0.61515,0.086673,0.007724,0.142231
http://www.metrolyrics.com/the-ballad-of-johnny-butt-lyrics-sublime.html,0.022582,0.12772,0.207368,0.497873,0.26592
http://www.metrolyrics.com/walk-lyrics-foo-fighters.html,0.025277,0.159797,0.474659,0.471504,0.133608
http://www.metrolyrics.com/guardians-inferno-lyrics-the-sneepers.html,0.210322,0.600412,0.333639,0.055142,0.135147
http://www.metrolyrics.com/wiseman-lyrics-slightly-stoopid.html,0.078697,0.289214,0.654858,0.092988,0.134327
http://www.metrolyrics.com/outskirts-of-heaven-lyrics-craig-campbell.html,0.043924,0.200877,0.492103,0.33387,0.088039
http://www.metrolyrics.com/forever-and-always-lyrics-taylor-swift.html,0.085794,0.159006,0.695635,0.105041,0.660043
http://www.metrolyrics.com/it-was-a-very-good-year-lyrics-frank-sinatra.html,0.030614,0.019762,0.106633,0.831024,0.026188
http://www.metrolyrics.com/i-fall-in-love-too-easily-lyrics-frank-sinatra.html,0.01827,0.04202,0.667289,0.22519,0.185381
http://www.metrolyrics.com/jealousy-lyrics-brokencyde.html,0.079452,0.594579,0.546372,0.062573,0.106821
http://www.metrolyrics.com/its-like-that-lyrics-mariah-carey.html,2e-06,0.000112,0.003535,0.035172,0.000287
http://www.metrolyrics.com/green-green-grass-of-home-lyrics-elvis-presley.html,0.035303,0.032699,0.07326,0.785134,0.111184
http://www.metrolyrics.com/fly-me-to-the-moon-lyrics-nat-king-cole.html,0.003093,0.023178,0.150602,0.818416,0.012447
http://www.metrolyrics.com/be-good-lyrics-emily-kinney.html,0.003463,0.072883,0.30752,0.617995,0.040761
http://www.metrolyrics.com/la-bamba-lyrics-ritchie-valens.html,0.031085,0.059164,0.05312,0.69951,0.028342
http://www.metrolyrics.com/aaron-tippin-lyrics.html,0.104642,0.411913,0.000993,0.559778,9.9e-05
http://www.metrolyrics.com/jealousy-lyrics-trill-entertainment.html,0.099125,0.689802,0.429006,0.0067,0.104318
http://www.metrolyrics.com/overturehannibal-lyrics-phantom-of-the-opera.html,0.070337,0.099206,0.434723,0.606729,0.085495
http://www.metrolyrics.com/if-i-were-the-king-of-the-forest-lyrics-wizard-of-oz.html,0.089181,0.118794,0.182378,0.222455,0.119945
http://www.metrolyrics.com/alcohol-you-later-lyrics-mitchell-tenpenny.html,0.128622,0.456114,0.44057,0.016222,0.332468
http://www.metrolyrics.com/billy-jack-bitch-lyrics-prince.html,0.193625,0.616155,0.603551,0.061668,0.111205
http://www.metrolyrics.com/die-with-you-lyrics-beyonce.html,3.5e-05,0.010409,0.014455,0.409678,0.002651
http://www.metrolyrics.com/on-the-other-hand-lyrics-randy-travis.html,0.102696,0.089136,0.407439,0.339476,0.23853
http://www.metrolyrics.com/gucci-gucci-lyrics-kreayshawn.html,0.353743,0.752772,0.12615,0.030011,0.025329
http://www.metrolyrics.com/break-every-chain-lyrics-jesus-culture.html,0.209048,0.38857,0.12346,0.325362,0.00995
http://www.metrolyrics.com/cant-hold-us-lyrics-macklemore-ryan-lewis.html,0.096519,0.108875,0.592558,0.613068,0.125
http://www.metrolyrics.com/oceans-lyrics-jay-z.html,0.140309,0.42161,0.142581,0.447907,0.006833
http://www.metrolyrics.com/sex-wit-you-lyrics-marques-houston.html,0.375318,0.684196,0.053596,0.113075,0.058743
http://www.metrolyrics.com/i-aint-ready-to-quit-lyrics-jason-aldean.html,0.068146,0.389309,0.147372,0.499895,0.027739
http://www.metrolyrics.com/bad-to-the-bone-lyrics-george-thorogood.html,0.151978,0.187469,0.593236,0.210609,0.086982
http://www.metrolyrics.com/such-great-heights-lyrics-the-postal-service.html,0.014337,0.012733,0.232929,0.671652,0.100959
http://www.metrolyrics.com/things-i-didnt-say-lyrics-adam-lambert.html,0.000138,0.020322,0.183756,0.013543,0.248548
http://www.metrolyrics.com/i-like-beer-lyrics-tom-t-hall.html,0.009257,0.03407,0.396568,0.52199,0.06553
http://www.metrolyrics.com/boss-way-lyrics-canton-jones.html,0.028495,0.107809,0.162125,0.101954,0.520265
http://www.metrolyrics.com/you-dont-know-lyrics-kc-and-the-sunshine-band.html,0.012356,0.240334,0.367629,0.03822,0.376956
http://www.metrolyrics.com/the-search-is-over-lyrics-survivor.html,0.024588,0.089412,0.681549,0.239276,0.085587
http://www.metrolyrics.com/im-a-fool-lyrics-letters-to-cleo.html,0.085503,0.262912,0.419173,0.296267,0.105681
http://www.metrolyrics.com/i-aint-superstitious-lyrics-howlin-wolf.html,0.34384,0.20117,0.293592,0.099312,0.412021
http://www.metrolyrics.com/dont-like-lyrics-kanye-west.html,0.050982,0.615677,0.479656,0.509892,0.078507
http://www.metrolyrics.com/gimme-some-lovin-lyrics-blues-brothers.html,0.007768,0.029323,0.018896,0.918004,0.0129
http://www.metrolyrics.com/only-human-lyrics-jason-mraz.html,0.464112,0.186464,0.104685,0.648252,0.070617
http://www.metrolyrics.com/all-dem-a-talk-lyrics-mavado.html,0.075145,0.076129,0.475057,0.570127,0.091002
http://www.metrolyrics.com/almost-mine-lyrics-wankelmut.html,0.024291,0.362333,0.288382,0.399122,0.087204
http://www.metrolyrics.com/sing-lyrics-ed-sheeran.html,0.051042,0.084593,0.209967,0.703543,0.165279
http://www.metrolyrics.com/lighters-lyrics-eminem.html,0.154267,0.685619,0.528185,0.42131,0.127042
http://www.metrolyrics.com/hallelujah-lyrics-rufus-wainwright.html,0.122846,0.187699,0.131576,0.551986,0.141581
http://www.metrolyrics.com/youre-so-beautiful-lyrics-empire-cast.html,0.000942,0.046444,0.009969,0.045283,0.012847
http://www.metrolyrics.com/the-one-i-love-lyrics-tyrone-wells.html,0.002419,0.153355,0.450769,0.402511,0.095727
http://www.metrolyrics.com/la-locura-automatica-lyrics-la-secta-allstar.html,0.042891,0.063229,0.069972,0.669456,0.033374
http://www.metrolyrics.com/california-uber-alles-lyrics-dead-kennedys.html,0.076229,0.213154,0.021707,0.700937,0.065984
http://www.metrolyrics.com/hold-onto-me-lyrics-mayday-parade.html,0.013167,0.184428,0.530312,0.023997,0.539113
http://www.metrolyrics.com/one-of-a-kind-love-affair-lyrics-the-spinners.html,0.002968,0.085296,0.082166,0.823944,0.022725
http://www.metrolyrics.com/i-was-here-lyrics-beyonce.html,0.036886,0.12999,0.687196,0.010886,0.433176
http://www.metrolyrics.com/im-a-lover-of-your-presence-lyrics-bryan-katie-torwalt.html,0.013655,0.075831,0.097139,0.819189,0.00998
http://www.metrolyrics.com/champagne-life-lyrics-neyo.html,0.084552,0.093464,0.515781,0.661801,0.125639
http://www.metrolyrics.com/hole-in-the-ground-lyrics-twenty-one-pilots.html,0.089647,0.129455,0.524488,0.107023,0.428588
http://www.metrolyrics.com/copacabana-at-the-copa-lyrics-barry-manilow.html,0.00013,0.002297,0.00203,0.110497,0.005012
http://www.metrolyrics.com/crown-of-thorns-lyrics-mother-love-bone.html,0.080991,0.552278,0.518554,0.616194,0.105443
http://www.metrolyrics.com/saviour-lyrics-dredg.html,0.12308,0.429817,0.470873,0.13968,0.090896
http://www.metrolyrics.com/youll-come-lyrics-hillsong.html,0.007201,0.138395,0.254762,0.572508,0.092298
http://www.metrolyrics.com/live-lyrics.html,0.029724,0.009902,0.214702,0.666045,0.01425
http://www.metrolyrics.com/castaway-lyrics-brett-eldredge.html,0.032696,0.100755,0.766671,0.072027,0.243603
http://www.metrolyrics.com/soy-de-rancho-lyrics-el-komander.html,0.040422,0.068867,0.061434,0.66457,0.034582
http://www.metrolyrics.com/deuces-remix-lyrics-ciara.html,0.133353,0.349611,0.648781,0.060471,0.116837
http://www.metrolyrics.com/the-joker-lyrics-steve-miller-band.html?ftag=MLY04e0c32,0.091587,0.101589,0.051411,0.753658,0.056681
http://www.metrolyrics.com/firewater-lyrics-fat-joe.html,0.115751,0.708304,0.00315,0.285827,0.006716
http://www.metrolyrics.com/o-lyrics-coldplay.html,0.118085,0.184059,0.377135,0.251214,0.272159
http://www.metrolyrics.com/deep-inside-of-you-lyrics-third-eye-blind.html,0.003885,0.082217,0.673374,0.105037,0.343495
http://www.metrolyrics.com/joining-the-army-lyrics-lucero.html,0.026509,0.255336,0.63458,0.130199,0.185146
http://www.metrolyrics.com/i-miss-you-lyrics-blink-182.html,0.011981,0.08516,0.543974,0.00826,0.615708
http://www.metrolyrics.com/give-me-the-beat-lyrics-ghostland-observatory.html,0.323832,0.405107,0.288114,0.154863,0.096375
http://www.metrolyrics.com/janies-got-a-gun-lyrics-aerosmith.html,0.51707,0.623832,0.257552,0.069351,0.163094
http://www.metrolyrics.com/cranberries-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/big-time-rush-alpage-4.html,0.018989,0.011104,0.218101,0.652729,0.015523
